DPEP2,DPEP2
DDX28,DDX28
SMPD3,SMPD3
ZFP90,ZFP90
SNTB2,SNTB2
COG8,COG8
TERF2,TERF2
PHLPP2,PHLPP2
ATXN1L,ATXN1L
DHODH,DHODH
TXNL4B,TXNL4B
DHX38,DHX38
RFWD3,RFWD3
MLKL,MLKL
WDR59,WDR59
ZFP1,ZFP1
ADAT1,ADAT1
NUDT7,NUDT7
WWOX,WWOX
MAF,MAF
GAN,GAN
PLCG2,PLCG2
MLYCD,MLYCD
HSDL1,HSDL1
KLHL36,KLHL36
USP10,USP10
GSE1,GSE1
C16orf74,C16orf74
IRF8,IRF8
MTHFSD,MTHFSD
FBXO31,FBXO31
ZCCHC14,ZCCHC14
SLC7A5,SLC7A5
SNAI3-AS1,SNAI3-AS1
CTU2,CTU2
GALNS,GALNS
ACSF3,ACSF3
ZNF778,ZNF778
CPNE7,CPNE7
SPATA33,SPATA33
SPATA2L,SPATA2L
VPS53,VPS53
GEMIN4,GEMIN4
SERPINF1,SERPINF1
SMYD4,SMYD4
SMG6,SMG6
SGSM2,SGSM2
P2RX5,P2RX5
CYB5D2,CYB5D2
CXCL16,CXCL16
VMO1,VMO1
ZNF232,ZNF232
ZNF594,ZNF594
NUP88,NUP88
DHX33,DHX33
KIAA0753,KIAA0753
C17orf100,C17orf100
SLC16A13,SLC16A13
SLC16A11,SLC16A11
CLEC10A,CLEC10A
TNK1,TNK1
CHRNB1,CHRNB1
ZBTB4,ZBTB4
CD68,CD68
WRAP53,WRAP53
CNTROB,CNTROB
LINC00324,LINC00324
SCO1,SCO1
ADPRM,ADPRM
ZNF18,ZNF18
TVP23C,TVP23C
ZNF286A,ZNF286A
PIGL,PIGL
CENPV,CENPV
ZNF287,ZNF287
ZNF624,ZNF624
TNFRSF13B,TNFRSF13B
FLCN,FLCN
MED9,MED9
TOM1L2,TOM1L2
MIEF2,MIEF2
TOP3A,TOP3A
SMCR8,SMCR8
GRAP,GRAP
MAPK7,MAPK7
ALDH3A2,ALDH3A2
NATD1,NATD1
LYRM9,LYRM9
TMEM97,TMEM97
TNFAIP1,TNFAIP1
SARM1,SARM1
NEK8,NEK8
TRAF4,TRAF4
DHRS13,DHRS13
PHF12,PHF12
BLMH,BLMH
CPD,CPD
ATAD5,ATAD5
NF1,NF1
RAB11FIP4,RAB11FIP4
C17orf75,C17orf75
CDK5R1,CDK5R1
MYO1D,MYO1D
CCL2,CCL2
LIG3,LIG3
RFFL,RFFL
RAD51D,RAD51D
NLE1,NLE1
SLFN5,SLFN5
SLFN13,SLFN13
CCL5,CCL5
CCL3,CCL3
CCL4,CCL4
CCL4L2,CCL4L2
MYO19,MYO19
ACACA,ACACA
DUSP14,DUSP14
SOCS7,SOCS7
PIP4K2B,PIP4K2B
LINC00672,LINC00672
PLXDC1,PLXDC1
CACNB1,CACNB1
FBXL20,FBXL20
IKZF3,IKZF3
GSDMB,GSDMB
ORMDL3,ORMDL3
THRA,THRA
NR1D1,NR1D1
CASC3,CASC3
IGFBP4,IGFBP4
CCR7,CCR7
TMEM99,TMEM99
P3H4,P3H4
KLHL11,KLHL11
DHX58,DHX58
TUBG2,TUBG2
ASB16-AS1,ASB16-AS1
GRN,GRN
CCDC43,CCDC43
DCAKD,DCAKD
ACBD4,ACBD4
FAM215B,FAM215B
GOSR2,GOSR2
EFCAB13,EFCAB13
TBKBP1,TBKBP1
TBX21,TBX21
OSBPL7,OSBPL7
HOXB2,HOXB2
HOXB-AS1,HOXB-AS1
ZNF652,ZNF652
FAM117A,FAM117A
ITGA3,ITGA3
PDK2,PDK2
XYLT2,XYLT2
ANKRD40,ANKRD40
TOB1,TOB1
C17orf67,C17orf67
DGKE,DGKE
AKAP1,AKAP1
TRIM37,TRIM37
SMG8,SMG8
GDPD1,GDPD1
YPEL2,YPEL2
TUBD1,TUBD1
APPBP2,APPBP2
BCAS3,BCAS3
INTS2,INTS2
METTL2A,METTL2A
TLK2,TLK2
CYB561,CYB561
ACE,ACE
STRADA,STRADA
CD79B,CD79B
ERN1,ERN1
PECAM1,PECAM1
POLG2,POLG2
CEP95,CEP95
SMURF2,SMURF2
LRRC37A3,LRRC37A3
RGS9,RGS9
PRKCA,PRKCA
PITPNC1,PITPNC1
ARSG,ARSG
ABCA5,ABCA5
MAP2K6,MAP2K6
COG1,COG1
RAB37,RAB37
FDXR,FDXR
KCTD2,KCTD2
ARMC7,ARMC7
LLGL2,LLGL2
UNK,UNK
TRIM47,TRIM47
RNF157,RNF157
UBE2O,UBE2O
MXRA7,MXRA7
SOCS3,SOCS3
USP36,USP36
CBX4,CBX4
SGSH,SGSH
SLC26A11,SLC26A11
TSPAN10,TSPAN10
CCDC137,CCDC137
RFNG,RFNG
DUS1L,DUS1L
FASN,FASN
CD7,CD7
HEXDC,HEXDC
FN3K,FN3K
B3GNTL1,B3GNTL1
ENOSF1,ENOSF1
YES1,YES1
METTL4,METTL4
NDC80,NDC80
DLGAP1-AS1,DLGAP1-AS1
LINC00526,LINC00526
ZBTB14,ZBTB14
PTPRM,PTPRM
NDUFV2-AS1,NDUFV2-AS1
CEP76,CEP76
CEP192,CEP192
FAM210A,FAM210A
ZNF519,ZNF519
MIB1,MIB1
NPC1,NPC1
TTC39C-AS1,TTC39C-AS1
TAF4B,TAF4B
ZSCAN30,ZSCAN30
KIAA1328,KIAA1328
SLC14A1,SLC14A1
PIAS2,PIAS2
SMAD7,SMAD7
SNHG22,SNHG22
MEX3C,MEX3C
POLI,POLI
RAB27B,RAB27B
TCF4,TCF4
WDR7,WDR7
PMAIP1,PMAIP1
PIGN,PIGN
ZCCHC2,ZCCHC2
BCL2,BCL2
DSEL,DSEL
CCDC102B,CCDC102B
RTTN,RTTN
ZNF407,ZNF407
ZADH2,ZADH2
TSHZ1,TSHZ1
ZNF236,ZNF236
ATP9B,ATP9B
NFATC1,NFATC1
HSBP1L1,HSBP1L1
ADNP2,ADNP2
TRIB3,TRIB3
SDCBP2-AS1,SDCBP2-AS1
STK35,STK35
ZNF343,ZNF343
PCED1A,PCED1A
UBOX5,UBOX5
MCM8,MCM8
TMX4,TMX4
PLCB1,PLCB1
LAMP5,LAMP5
ANKEF1,ANKEF1
MGME1,MGME1
PET117,PET117
RBBP9,RBBP9
RALGAPA2,RALGAPA2
NAPB,NAPB
CST3,CST3
CST7,CST7
ACSS1,ACSS1
ZNF337,ZNF337
PLAGL2,PLAGL2
NOL4L,NOL4L
SNTA1,SNTA1
PXMP4,PXMP4
ZNF341,ZNF341
PIGU,PIGU
GGT7,GGT7
CNBD2,CNBD2
SLA2,SLA2
DSN1,DSN1
RBL1,RBL1
TTI1,TTI1
RALGAPB,RALGAPB
ACTR5,ACTR5
PPP1R16B,PPP1R16B
MAFB,MAFB
TTPAL,TTPAL
PKIG,PKIG
ADA,ADA
PABPC1L,PABPC1L
ZSWIM3,ZSWIM3
ZSWIM1,ZSWIM1
CTSA,CTSA
PLTP,PLTP
ZNF335,ZNF335
B4GALT5,B4GALT5
SLC9A8,SLC9A8
SPATA2,SPATA2
BCAS4,BCAS4
MOCS3,MOCS3
ZFP64,ZFP64
TSHZ2,TSHZ2
RBM38,RBM38
ZBP1,ZBP1
NPEPL1,NPEPL1
ZNF831,ZNF831
SYCP2,SYCP2
TAF4,TAF4
LSM14B,LSM14B
MTG2,MTG2
OSBPL2,OSBPL2
YTHDF1,YTHDF1
HELZ2,HELZ2
GMEB2,GMEB2
STMN3,STMN3
PCMTD2,PCMTD2
GZMM,GZMM
CFD,CFD
MED16,MED16
ABCA7,ABCA7
STK11,STK11
GAMT,GAMT
REXO1,REXO1
IZUMO4,IZUMO4
GADD45B,GADD45B
ZNF555,ZNF555
ZNF57,ZNF57
TLE2,TLE2
FZR1,FZR1
PIP5K1C,PIP5K1C
TJP3,TJP3
MATK,MATK
PIAS4,PIAS4
TMIGD2,TMIGD2
TNFAIP8L1,TNFAIP8L1
DPP9,DPP9
ARRDC5,ARRDC5
VMAC,VMAC
CAPS,CAPS
SLC25A23,SLC25A23
CD70,CD70
SH2D3A,SH2D3A
ZNF557,ZNF557
ARHGEF18,ARHGEF18
CD320,CD320
ZNF414,ZNF414
ZNF317,ZNF317
ZNF699,ZNF699
ZNF559,ZNF559
ZNF266,ZNF266
ZNF121,ZNF121
OLFM2,OLFM2
S1PR5,S1PR5
CDKN2D,CDKN2D
SWSAP1,SWSAP1
EPOR,EPOR
ZNF627,ZNF627
ACP5,ACP5
ZNF439,ZNF439
ZNF763,ZNF763
ZNF136,ZNF136
ZNF44,ZNF44
ZNF563,ZNF563
ZNF799,ZNF799
ZNF564,ZNF564
HOOK2,HOOK2
JUNB,JUNB
IER2,IER2
CC2D1A,CC2D1A
ASF1B,ASF1B
DNAJB1,DNAJB1
ZNF333,ZNF333
PGLYRP2,PGLYRP2
HSH2D,HSH2D
KLF2,KLF2
HAUS8,HAUS8
FAM129C,FAM129C
MAST3,MAST3
IFI30,IFI30
ISYNA1,ISYNA1
CRTC1,CRTC1
UPF1,UPF1
SLC25A42,SLC25A42
PBX4,PBX4
ZNF14,ZNF14
ZNF253,ZNF253
ZNF93,ZNF93
ZNF682,ZNF682
ZNF626,ZNF626
ZNF66,ZNF66
ZNF85,ZNF85
ZNF714,ZNF714
ZNF429,ZNF429
ZNF43,ZNF43
ZNF208,ZNF208
ZNF675,ZNF675
ZNF681,ZNF681
ZNF726,ZNF726
ZNF254,ZNF254
LINC00662,LINC00662
PLEKHF1,PLEKHF1
ZNF507,ZNF507
DPY19L3,DPY19L3
ANKRD27,ANKRD27
NUDT19,NUDT19
CEP89,CEP89
GPATCH1,GPATCH1
KIAA0355,KIAA0355
ZNF181,ZNF181
ZNF599,ZNF599
ZNF30,ZNF30
ZNF792,ZNF792
FXYD1,FXYD1
FXYD7,FXYD7
LSR,LSR
HAMP,HAMP
DMKN,DMKN
ZBTB32,ZBTB32
KMT2B,KMT2B
PROSER3,PROSER3
ARHGAP33,ARHGAP33
TYROBP,TYROBP
THAP8,THAP8
ZNF565,ZNF565
ZFP82,ZFP82
ZNF566,ZNF566
ZNF260,ZNF260
ZNF529,ZNF529
ZNF529-AS1,ZNF529-AS1
ZNF382,ZNF382
ZNF461,ZNF461
ZNF567,ZNF567
ZNF790,ZNF790
ZNF345,ZNF345
ZNF829,ZNF829
ZNF568,ZNF568
ZNF420,ZNF420
ZNF585B,ZNF585B
ZNF383,ZNF383
HKR1,HKR1
ZNF527,ZNF527
ZNF569,ZNF569
ZNF570,ZNF570
ZNF793,ZNF793
ZNF540,ZNF540
ZNF571,ZNF571
ZFP30,ZFP30
ZNF781,ZNF781
ZNF573,ZNF573
CAPN12,CAPN12
RINL,RINL
NFKBIB,NFKBIB
IFNL1,IFNL1
SAMD4B,SAMD4B
ZFP36,ZFP36
EID2B,EID2B
DYRK1B,DYRK1B
FCGBP,FCGBP
ZNF546,ZNF546
LTBP4,LTBP4
B9D2,B9D2
CD79A,CD79A
LIPE,LIPE
LYPD3,LYPD3
PHLDB3,PHLDB3
ZNF576,ZNF576
PLAUR,PLAUR
SMG9,SMG9
ZNF283,ZNF283
ZNF45,ZNF45
ZNF155,ZNF155
ZNF230,ZNF230
ZNF222,ZNF222
ZNF284,ZNF284
ZNF225,ZNF225
ZNF234,ZNF234
ZNF227,ZNF227
ZNF235,ZNF235
ZNF180,ZNF180
APOE,APOE
APOC1,APOC1
APOC2,APOC2
MARK4,MARK4
PPP1R37,PPP1R37
PPP1R13L,PPP1R13L
FOSB,FOSB
OPA3,OPA3
FBXO46,FBXO46
DMPK,DMPK
DMWD,DMWD
IRF2BP1,IRF2BP1
ARHGAP35,ARHGAP35
ZC3H4,ZC3H4
BBC3,BBC3
C5AR1,C5AR1
DHX34,DHX34
LIG1,LIG1
TMEM143,TMEM143
SPHK2,SPHK2
MAMSTR,MAMSTR
BAX,BAX
FTL,FTL
GYS1,GYS1
LIN7B,LIN7B
FLT3LG,FLT3LG
FCGRT,FCGRT
NOSIP,NOSIP
PRR12,PRR12
SCAF1,SCAF1
ZNF473,ZNF473
SPIB,SPIB
CLDND2,CLDND2
NKG7,NKG7
ZNF175,ZNF175
ZNF649,ZNF649
ZNF614,ZNF614
ZNF432,ZNF432
ZNF616,ZNF616
ZNF836,ZNF836
ZNF610,ZNF610
ZNF528,ZNF528
ZNF808,ZNF808
ZNF701,ZNF701
ZNF611,ZNF611
ZNF600,ZNF600
ZNF28,ZNF28
ZNF468,ZNF468
ZNF816,ZNF816
ZNF347,ZNF347
ZNF665,ZNF665
ZNF677,ZNF677
ZNF525,ZNF525
ZNF765,ZNF765
ZNF761,ZNF761
ZNF813,ZNF813
ZNF331,ZNF331
MYADM,MYADM
LILRA4,LILRA4
LENG8-AS1,LENG8-AS1
LAIR2,LAIR2
KIR2DL4,KIR2DL4
KIR3DL2,KIR3DL2
NCR1,NCR1
RDH13,RDH13
TMEM86B,TMEM86B
ZNF865,ZNF865
ZSCAN5A,ZSCAN5A
ZNF582,ZNF582
ZNF582-AS1,ZNF582-AS1
ZNF583,ZNF583
ZFP28,ZFP28
ZNF264,ZNF264
ZNF543,ZNF543
ZNF304,ZNF304
ZNF548,ZNF548
ZNF17,ZNF17
ZNF773,ZNF773
ZNF549,ZNF549
ZNF550,ZNF550
ZNF530,ZNF530
ZNF134,ZNF134
ZNF211,ZNF211
ZNF671,ZNF671
ZNF776,ZNF776
ZNF586,ZNF586
ZNF552,ZNF552
ZNF814,ZNF814
ZNF587,ZNF587
ZNF256,ZNF256
ZNF606,ZNF606
ZSCAN18,ZSCAN18
ZNF329,ZNF329
ZNF544,ZNF544
ZNF8,ZNF8
ZNF324,ZNF324
ZNF446,ZNF446
MZF1,MZF1
LINC00528,LINC00528
MICAL3,MICAL3
PEX26,PEX26
DGCR2,DGCR2
GNB1L,GNB1L
DGCR8,DGCR8
ZDHHC8,ZDHHC8
ZNF74,ZNF74
LZTR1,LZTR1
THAP7-AS1,THAP7-AS1
YPEL1,YPEL1
TOP3B,TOP3B
ZNF280B,ZNF280B
BCR,BCR
VPREB3,VPREB3
DERL3,DERL3
SLC2A11,SLC2A11
SPECC1L,SPECC1L
GGT1,GGT1
SGSM1,SGSM1
KIAA1671,KIAA1671
SRRD,SRRD
MIAT,MIAT
MIATNB,MIATNB
CCDC117,CCDC117
RHBDD3,RHBDD3
MTMR3,MTMR3
OSM,OSM
SEC14L2,SEC14L2
MTFP1,MTFP1
DUSP18,DUSP18
LIMK2,LIMK2
PIK3IP1,PIK3IP1
PATZ1,PATZ1
EIF4ENIF1,EIF4ENIF1
SFI1,SFI1
DEPDC5,DEPDC5
APOL1,APOL1
IL2RB,IL2RB
LGALS2,LGALS2
LGALS1,LGALS1
H1F0,H1F0
ANKRD54,ANKRD54
PLA2G6,PLA2G6
MAFF,MAFF
CBY1,CBY1
JOSD1,JOSD1
NPTXR,NPTXR
APOBEC3D,APOBEC3D
APOBEC3F,APOBEC3F
APOBEC3G,APOBEC3G
APOBEC3H,APOBEC3H
CBX7,CBX7
PDGFB,PDGFB
TAB1,TAB1
SLC25A17,SLC25A17
XPNPEP3,XPNPEP3
ZC3H7B,ZC3H7B
C22orf46,C22orf46
TNFRSF13C,TNFRSF13C
CENPM,CENPM
TTLL1,TTLL1
TTLL12,TTLL12
CDPF1,CDPF1
TTC38,TTC38
BRD1,BRD1
PIM3,PIM3
TUBGCP6,TUBGCP6
PPP6R2,PPP6R2
KLHDC7B,KLHDC7B
MIR155HG,MIR155HG
GABPA,GABPA
APP,APP
N6AMT1,N6AMT1
RWDD2B,RWDD2B
MAP3K7CL,MAP3K7CL
TIAM1,TIAM1
MIS18A,MIS18A
EVA1C,EVA1C
SYNJ1,SYNJ1
C21orf62-AS1,C21orf62-AS1
SLC5A3,SLC5A3
SETD4,SETD4
CBR3,CBR3
HLCS,HLCS
DYRK1A,DYRK1A
MX1,MX1
PRDM15,PRDM15
PKNOX1,PKNOX1
TRAPPC10,TRAPPC10
ADARB1,ADARB1
POFUT2,POFUT2
COL18A1,COL18A1
COL6A2,COL6A2
LSS,LSS
MCM3AP-AS1,MCM3AP-AS1
DIP2A,DIP2A
S100B,S100B
MT-ND2,MT-ND2
MT-ATP8,MT-ATP8
MT-ND6,MT-ND6
TRBV28,TRBV28
KRT81,KRT81
SLC35E2A,SLC35E2A
CRYBG2,CRYBG2
AC004865.2,AC004865.2
ARMH1,ARMH1
SHISAL2A,SHISAL2A
PATJ,PATJ
MIGA1,MIGA1
AC099063.4,AC099063.4
LRRC8C-DT,LRRC8C-DT
AC093157.1,AC093157.1
AL365361.1,AL365361.1
TENT5C,TENT5C
AC239800.3,AC239800.3
AC246785.3,AC246785.3
AC245014.3,AC245014.3
PRUNE1,PRUNE1
UTP25,UTP25
FLVCR1-DT,FLVCR1-DT
PCNX2,PCNX2
LINC01871,LINC01871
AC015982.1,AC015982.1
LINC01943,LINC01943
CYTOR,CYTOR
AC092683.1,AC092683.1
AC012360.3,AC012360.3
AC079922.2,AC079922.2
LINC01934,LINC01934
AC020571.1,AC020571.1
AC013264.1,AC013264.1
SGO2,SGO2
AC018816.1,AC018816.1
LINC02084,LINC02084
AC093010.2,AC093010.2
AC139887.2,AC139887.2
NSD2,NSD2
LINC02482,LINC02482
AC093323.1,AC093323.1
LINC002481,LINC002481
AP001816.1,AP001816.1
AC097376.2,AC097376.2
LINC02273,LINC02273
AC097534.2,AC097534.2
SLC9A3,SLC9A3
RETREG1,RETREG1
SELENOP,SELENOP
AC025171.2,AC025171.2
AL031777.3,AL031777.3
AL662844.4,AL662844.4
AC019205.1,AC019205.1
MANEA-DT,MANEA-DT
AL357060.1,AL357060.1
AC016831.1,AC016831.1
AC073111.5,AC073111.5
AC009403.1,AC009403.1
BEX3,BEX3
INTS6L,INTS6L
PINX1.1,PINX1.1
AC145124.1,AC145124.1
AC026979.2,AC026979.2
AC090152.1,AC090152.1
CDC37L1-DT,CDC37L1-DT
CEMIP2,CEMIP2
LINC00476,LINC00476
ELP1,ELP1
AL441992.1,AL441992.1
KYAT1,KYAT1
BRD3OS,BRD3OS
PGGHG,PGGHG
AP006621.3,AP006621.3
FAM111A-DT,FAM111A-DT
AP005019.1,AP005019.1
AP002360.1,AP002360.1
AP000787.1,AP000787.1
AP002884.1,AP002884.1
JHY,JHY
MINDY3,MINDY3
FAM241B,FAM241B
LINC02446,LINC02446
AC023157.3,AC023157.3
AC008083.2,AC008083.2
AC074032.1,AC074032.1
AC073896.2,AC073896.2
AC084033.3,AC084033.3
ATP23,ATP23
AC025159.1,AC025159.1
BICDL1,BICDL1
LINC02361,LINC02361
AL359513.1,AL359513.1
DNAJC3-DT,DNAJC3-DT
TOGARAM1,TOGARAM1
AL627171.1,AL627171.1
PCNX4,PCNX4
AL359220.1,AL359220.1
LINC02328,LINC02328
FAM30A,FAM30A
AC020659.1,AC020659.1
EIF3J-DT,EIF3J-DT
AC108134.2,AC108134.2
AC012645.3,AC012645.3
AC002310.1,AC002310.1
AC009061.2,AC009061.2
CARMIL2,CARMIL2
RFLNB,RFLNB
AC127521.1,AC127521.1
AC022916.1,AC022916.1
AC022706.1,AC022706.1
LINC02001,LINC02001
CCL3L1,CCL3L1
AC006449.6,AC006449.6
AC004585.1,AC004585.1
AC067852.2,AC067852.2
OR4D1,OR4D1
AC091271.1,AC091271.1
AC111182.1,AC111182.1
AC139530.1,AC139530.1
AC027097.1,AC027097.1
OSER1-DT,OSER1-DT
AC119396.1,AC119396.1
AC006504.5,AC006504.5
COQ8B,COQ8B
AC243960.1,AC243960.1
AC020915.3,AC020915.3
Z82206.1,Z82206.1
AL021453.1,AL021453.1
Z93241.1,Z93241.1
RTL6,RTL6
TNFRSF14-AS1,TNFRSF14-AS1
BX284668.6,BX284668.6
AC078883.1,AC078883.1
DHFR2,DHFR2
CPLANE1,CPLANE1
AC025171.3,AC025171.3
AL357054.4,AL357054.4
BX890604.1,BX890604.1
AC087741.1,AC087741.1
AC245060.5,AC245060.5
AL109741.1,AL109741.1
NECTIN3,NECTIN3
WHRN,WHRN
MIGA2,MIGA2
AC007541.1,AC007541.1
TESMIN,TESMIN
LINC00663,LINC00663
AC021188.1,AC021188.1
TRGV8,TRGV8
TRBV6-5,TRBV6-5
KLRC3,KLRC3
TSPOAP1,TSPOAP1
IGHG2,IGHG2
